CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
4599,IPC_SYN,SYN-01,1,1
4600,IPC_SYN,SYN-01,1,1
4601,SPECIAL_LAW_SYN,SYN-03,1,1
4602,IPC_SYN,SYN-01,1,1
4603,IT_ACT_SYN,SYN-02,1,1
4604,IPC_SYN,SYN-01,1,1
4605,IT_ACT_SYN,SYN-02,1,1
4606,IPC_SYN,SYN-01,1,1
4607,IPC_SYN,SYN-01,1,1
4608,IPC_SYN,SYN-01,1,1
4609,IT_ACT_SYN,SYN-02,1,1
4610,SPECIAL_LAW_SYN,SYN-03,1,1
4611,IT_ACT_SYN,SYN-02,1,1
4612,IPC_SYN,SYN-01,1,1
4613,IPC_SYN,SYN-01,1,1
4614,IPC_SYN,SYN-01,1,1
4615,IPC_SYN,SYN-01,1,1
4616,SPECIAL_LAW_SYN,SYN-03,1,1
4617,IPC_SYN,SYN-01,1,1
4618,IPC_SYN,SYN-01,1,1
4619,IT_ACT_SYN,SYN-02,1,1
4620,IT_ACT_SYN,SYN-02,1,1
4621,IPC_SYN,SYN-01,1,1
4622,IPC_SYN,SYN-01,1,1
4623,IPC_SYN,SYN-01,1,1
4624,IPC_SYN,SYN-01,1,1
4625,IPC_SYN,SYN-01,1,1
4626,SPECIAL_LAW_SYN,SYN-03,1,1
4627,IPC_SYN,SYN-01,1,1
4628,SPECIAL_LAW_SYN,SYN-03,1,1
4629,SPECIAL_LAW_SYN,SYN-03,1,1
4630,IPC_SYN,SYN-01,1,1
4631,IPC_SYN,SYN-01,1,1
4632,SPECIAL_LAW_SYN,SYN-03,1,1
4633,IT_ACT_SYN,SYN-02,1,1
4634,IPC_SYN,SYN-01,1,1
4635,IPC_SYN,SYN-01,1,1
4636,IPC_SYN,SYN-01,1,1
4637,SPECIAL_LAW_SYN,SYN-03,1,1
4638,SPECIAL_LAW_SYN,SYN-03,1,1
4639,IPC_SYN,SYN-01,1,1
4640,IPC_SYN,SYN-01,1,1
4641,IPC_SYN,SYN-01,1,1
4642,IPC_SYN,SYN-01,1,1
4643,SPECIAL_LAW_SYN,SYN-03,1,1
4644,IPC_SYN,SYN-01,1,1
4645,IPC_SYN,SYN-01,1,1
4646,SPECIAL_LAW_SYN,SYN-03,1,1
4647,IPC_SYN,SYN-01,1,1
4648,IPC_SYN,SYN-01,1,1
4649,SPECIAL_LAW_SYN,SYN-03,1,1
4650,SPECIAL_LAW_SYN,SYN-03,1,1
4651,IPC_SYN,SYN-01,1,1
4652,IPC_SYN,SYN-01,1,1
4653,IPC_SYN,SYN-01,1,1
4654,IPC_SYN,SYN-01,1,1
4655,SPECIAL_LAW_SYN,SYN-03,1,1
4656,SPECIAL_LAW_SYN,SYN-03,1,1
4657,IPC_SYN,SYN-01,1,1
4658,IT_ACT_SYN,SYN-02,1,1
4659,IPC_SYN,SYN-01,1,1
4660,SPECIAL_LAW_SYN,SYN-03,1,1
4661,IPC_SYN,SYN-01,1,1
4662,IPC_SYN,SYN-01,1,1
4663,IPC_SYN,SYN-01,1,1
4664,SPECIAL_LAW_SYN,SYN-03,1,1
4665,IPC_SYN,SYN-01,1,1
4666,SPECIAL_LAW_SYN,SYN-03,1,1
4667,IPC_SYN,SYN-01,1,1
4668,IPC_SYN,SYN-01,1,1
4669,SPECIAL_LAW_SYN,SYN-03,1,1
4670,IT_ACT_SYN,SYN-02,1,1
4671,IPC_SYN,SYN-01,1,1
4672,IPC_SYN,SYN-01,1,1
4673,IT_ACT_SYN,SYN-02,1,1
4674,IPC_SYN,SYN-01,1,1
4675,SPECIAL_LAW_SYN,SYN-03,1,1
4676,IPC_SYN,SYN-01,1,1
4677,SPECIAL_LAW_SYN,SYN-03,1,1
4678,IPC_SYN,SYN-01,1,1
4679,IPC_SYN,SYN-01,1,1
4680,IT_ACT_SYN,SYN-02,1,1
4681,SPECIAL_LAW_SYN,SYN-03,1,1
4682,IPC_SYN,SYN-01,1,1
4683,IPC_SYN,SYN-01,1,1
4684,IPC_SYN,SYN-01,1,1
4685,SPECIAL_LAW_SYN,SYN-03,1,1
4686,IPC_SYN,SYN-01,1,1
4687,IPC_SYN,SYN-01,1,1
4688,SPECIAL_LAW_SYN,SYN-03,1,1
4689,IPC_SYN,SYN-01,1,1
4690,SPECIAL_LAW_SYN,SYN-03,1,1
4691,SPECIAL_LAW_SYN,SYN-03,1,1
4692,IPC_SYN,SYN-01,1,1
4693,IPC_SYN,SYN-01,1,1
4694,IPC_SYN,SYN-01,1,1
4695,IPC_SYN,SYN-01,1,1
4696,IPC_SYN,SYN-01,1,1
4697,IT_ACT_SYN,SYN-02,1,1
4698,IPC_SYN,SYN-01,1,1
4699,SPECIAL_LAW_SYN,SYN-03,1,1
4700,IPC_SYN,SYN-01,1,1
4701,SPECIAL_LAW_SYN,SYN-03,1,1
4702,SPECIAL_LAW_SYN,SYN-03,1,1
4703,IT_ACT_SYN,SYN-02,1,1
4704,IPC_SYN,SYN-01,1,1
4705,IPC_SYN,SYN-01,1,1
4706,IPC_SYN,SYN-01,1,1
4707,IPC_SYN,SYN-01,1,1
4708,IPC_SYN,SYN-01,1,1
4709,IPC_SYN,SYN-01,1,1
4710,IPC_SYN,SYN-01,1,1
4711,IPC_SYN,SYN-01,1,1
4712,SPECIAL_LAW_SYN,SYN-03,1,1
4713,IT_ACT_SYN,SYN-02,1,1
4714,SPECIAL_LAW_SYN,SYN-03,1,1
4715,IPC_SYN,SYN-01,1,1
4716,IPC_SYN,SYN-01,1,1
4717,IPC_SYN,SYN-01,1,1
4718,SPECIAL_LAW_SYN,SYN-03,1,1
4719,IPC_SYN,SYN-01,1,1
4720,SPECIAL_LAW_SYN,SYN-03,1,1
4721,IT_ACT_SYN,SYN-02,1,1
4722,IPC_SYN,SYN-01,1,1
4723,IPC_SYN,SYN-01,1,1
4724,IPC_SYN,SYN-01,1,1
4725,IPC_SYN,SYN-01,1,1
4726,SPECIAL_LAW_SYN,SYN-03,1,1
4727,IPC_SYN,SYN-01,1,1
4728,IPC_SYN,SYN-01,1,1
4729,SPECIAL_LAW_SYN,SYN-03,1,1
4730,IPC_SYN,SYN-01,1,1
4731,IPC_SYN,SYN-01,1,1
4732,SPECIAL_LAW_SYN,SYN-03,1,1
4733,IPC_SYN,SYN-01,1,1
4734,SPECIAL_LAW_SYN,SYN-03,1,1
4735,IPC_SYN,SYN-01,1,1
4736,IPC_SYN,SYN-01,1,1
4737,IPC_SYN,SYN-01,1,1
4738,SPECIAL_LAW_SYN,SYN-03,1,1
4739,IPC_SYN,SYN-01,1,1
4740,IPC_SYN,SYN-01,1,1
4741,IPC_SYN,SYN-01,1,1
4742,SPECIAL_LAW_SYN,SYN-03,1,1
4743,IPC_SYN,SYN-01,1,1
4744,IPC_SYN,SYN-01,1,1
4745,IPC_SYN,SYN-01,1,1
4746,IT_ACT_SYN,SYN-02,1,1
4747,IPC_SYN,SYN-01,1,1
4748,IPC_SYN,SYN-01,1,1
4749,IPC_SYN,SYN-01,1,1
4750,IPC_SYN,SYN-01,1,1
4751,IPC_SYN,SYN-01,1,1
4752,IPC_SYN,SYN-01,1,1
4753,IT_ACT_SYN,SYN-02,1,1
4754,IPC_SYN,SYN-01,1,1
4755,IT_ACT_SYN,SYN-02,1,1
4756,IPC_SYN,SYN-01,1,1
4757,IT_ACT_SYN,SYN-02,1,1
4758,SPECIAL_LAW_SYN,SYN-03,1,1
4759,SPECIAL_LAW_SYN,SYN-03,1,1
4760,IPC_SYN,SYN-01,1,1
4761,IPC_SYN,SYN-01,1,1
4762,SPECIAL_LAW_SYN,SYN-03,1,1
4763,SPECIAL_LAW_SYN,SYN-03,1,1
4764,IT_ACT_SYN,SYN-02,1,1
4765,IPC_SYN,SYN-01,1,1
4766,IT_ACT_SYN,SYN-02,1,1
4767,IPC_SYN,SYN-01,1,1
4768,IT_ACT_SYN,SYN-02,1,1
4769,IPC_SYN,SYN-01,1,1
4770,IPC_SYN,SYN-01,1,1
4771,IT_ACT_SYN,SYN-02,1,1
4772,IPC_SYN,SYN-01,1,1
4773,IPC_SYN,SYN-01,1,1
4774,IPC_SYN,SYN-01,1,1
4775,IT_ACT_SYN,SYN-02,1,1
4776,SPECIAL_LAW_SYN,SYN-03,1,1
4777,IT_ACT_SYN,SYN-02,1,1
4778,IPC_SYN,SYN-01,1,1
4779,IPC_SYN,SYN-01,1,1
4780,IPC_SYN,SYN-01,1,1
4781,IPC_SYN,SYN-01,1,1
4782,IPC_SYN,SYN-01,1,1
4783,SPECIAL_LAW_SYN,SYN-03,1,1
4784,IPC_SYN,SYN-01,1,1
4785,IPC_SYN,SYN-01,1,1
4786,SPECIAL_LAW_SYN,SYN-03,1,1
4787,SPECIAL_LAW_SYN,SYN-03,1,1
4788,IT_ACT_SYN,SYN-02,1,1
4789,IPC_SYN,SYN-01,1,1
4790,SPECIAL_LAW_SYN,SYN-03,1,1
4791,IPC_SYN,SYN-01,1,1
4792,IPC_SYN,SYN-01,1,1
4793,IPC_SYN,SYN-01,1,1
4794,IPC_SYN,SYN-01,1,1
4795,IPC_SYN,SYN-01,1,1
4796,SPECIAL_LAW_SYN,SYN-03,1,1
4797,IPC_SYN,SYN-01,1,1
4798,SPECIAL_LAW_SYN,SYN-03,1,1
4799,IT_ACT_SYN,SYN-02,1,1
4800,IPC_SYN,SYN-01,1,1
4801,IPC_SYN,SYN-01,1,1
4802,IPC_SYN,SYN-01,1,1
4803,SPECIAL_LAW_SYN,SYN-03,1,1
4804,SPECIAL_LAW_SYN,SYN-03,1,1
4805,IPC_SYN,SYN-01,1,1
4806,IPC_SYN,SYN-01,1,1
4807,IPC_SYN,SYN-01,1,1
4808,SPECIAL_LAW_SYN,SYN-03,1,1
4809,IPC_SYN,SYN-01,1,1
4810,IT_ACT_SYN,SYN-02,1,1
4811,IPC_SYN,SYN-01,1,1
4812,IPC_SYN,SYN-01,1,1
4813,SPECIAL_LAW_SYN,SYN-03,1,1
4814,IT_ACT_SYN,SYN-02,1,1
4815,SPECIAL_LAW_SYN,SYN-03,1,1
4816,IPC_SYN,SYN-01,1,1
4817,IPC_SYN,SYN-01,1,1
4818,IPC_SYN,SYN-01,1,1
4819,IPC_SYN,SYN-01,1,1
4820,IPC_SYN,SYN-01,1,1
4821,SPECIAL_LAW_SYN,SYN-03,1,1
4822,IPC_SYN,SYN-01,1,1
4823,IPC_SYN,SYN-01,1,1
4824,SPECIAL_LAW_SYN,SYN-03,1,1
4825,SPECIAL_LAW_SYN,SYN-03,1,1
4826,IPC_SYN,SYN-01,1,1
4827,IPC_SYN,SYN-01,1,1
4828,SPECIAL_LAW_SYN,SYN-03,1,1
4829,SPECIAL_LAW_SYN,SYN-03,1,1
4830,IT_ACT_SYN,SYN-02,1,1
4831,IPC_SYN,SYN-01,1,1
4832,SPECIAL_LAW_SYN,SYN-03,1,1
4833,SPECIAL_LAW_SYN,SYN-03,1,1
4834,IPC_SYN,SYN-01,1,1
4835,IPC_SYN,SYN-01,1,1
4836,IT_ACT_SYN,SYN-02,1,1
4837,IPC_SYN,SYN-01,1,1
4838,SPECIAL_LAW_SYN,SYN-03,1,1
4839,IT_ACT_SYN,SYN-02,1,1
4840,IT_ACT_SYN,SYN-02,1,1
4841,SPECIAL_LAW_SYN,SYN-03,1,1
4842,IPC_SYN,SYN-01,1,1
4843,IPC_SYN,SYN-01,1,1
4844,IPC_SYN,SYN-01,1,1
4845,IPC_SYN,SYN-01,1,1
4846,IPC_SYN,SYN-01,1,1
4847,IPC_SYN,SYN-01,1,1
4848,IPC_SYN,SYN-01,1,1
4849,IPC_SYN,SYN-01,1,1
4850,SPECIAL_LAW_SYN,SYN-03,1,1
4851,IPC_SYN,SYN-01,1,1
4852,IT_ACT_SYN,SYN-02,1,1
4853,IPC_SYN,SYN-01,1,1
4854,IPC_SYN,SYN-01,1,1
4855,IPC_SYN,SYN-01,1,1
4856,SPECIAL_LAW_SYN,SYN-03,1,1
4857,SPECIAL_LAW_SYN,SYN-03,1,1
4858,IPC_SYN,SYN-01,1,1
4859,IT_ACT_SYN,SYN-02,1,1
4860,IPC_SYN,SYN-01,1,1
4861,IPC_SYN,SYN-01,1,1
4862,IPC_SYN,SYN-01,1,1
4863,SPECIAL_LAW_SYN,SYN-03,1,1
4864,IPC_SYN,SYN-01,1,1
4865,IPC_SYN,SYN-01,1,1
4866,IPC_SYN,SYN-01,1,1
4867,IPC_SYN,SYN-01,1,1
4868,IPC_SYN,SYN-01,1,1
4869,IT_ACT_SYN,SYN-02,1,1
4870,SPECIAL_LAW_SYN,SYN-03,1,1
4871,IPC_SYN,SYN-01,1,1
4872,IPC_SYN,SYN-01,1,1
4873,SPECIAL_LAW_SYN,SYN-03,1,1
4874,IPC_SYN,SYN-01,1,1
4875,SPECIAL_LAW_SYN,SYN-03,1,1
4876,IPC_SYN,SYN-01,1,1
4877,IT_ACT_SYN,SYN-02,1,1
4878,IPC_SYN,SYN-01,1,1
4879,SPECIAL_LAW_SYN,SYN-03,1,1
4880,IT_ACT_SYN,SYN-02,1,1
4881,IPC_SYN,SYN-01,1,1
4882,IPC_SYN,SYN-01,1,1
4883,SPECIAL_LAW_SYN,SYN-03,1,1
4884,SPECIAL_LAW_SYN,SYN-03,1,1
4885,SPECIAL_LAW_SYN,SYN-03,1,1
4886,SPECIAL_LAW_SYN,SYN-03,1,1
4887,IPC_SYN,SYN-01,1,1
4888,SPECIAL_LAW_SYN,SYN-03,1,1
4889,SPECIAL_LAW_SYN,SYN-03,1,1
4890,IPC_SYN,SYN-01,1,1
4891,SPECIAL_LAW_SYN,SYN-03,1,1
4892,SPECIAL_LAW_SYN,SYN-03,1,1
4893,SPECIAL_LAW_SYN,SYN-03,1,1
4894,IPC_SYN,SYN-01,1,1
4895,IT_ACT_SYN,SYN-02,1,1
4896,IT_ACT_SYN,SYN-02,1,1
4897,IPC_SYN,SYN-01,1,1
4898,SPECIAL_LAW_SYN,SYN-03,1,1
4899,SPECIAL_LAW_SYN,SYN-03,1,1
4900,IPC_SYN,SYN-01,1,1
4901,IT_ACT_SYN,SYN-02,1,1
4902,IPC_SYN,SYN-01,1,1
4903,SPECIAL_LAW_SYN,SYN-03,1,1
4904,IPC_SYN,SYN-01,1,1
4905,IPC_SYN,SYN-01,1,1
4906,IPC_SYN,SYN-01,1,1
4907,IPC_SYN,SYN-01,1,1
4908,SPECIAL_LAW_SYN,SYN-03,1,1
4909,IPC_SYN,SYN-01,1,1
4910,IPC_SYN,SYN-01,1,1
4911,IPC_SYN,SYN-01,1,1
4912,IPC_SYN,SYN-01,1,1
4913,IPC_SYN,SYN-01,1,1
4914,IPC_SYN,SYN-01,1,1
4915,IPC_SYN,SYN-01,1,1
4916,IPC_SYN,SYN-01,1,1
4917,SPECIAL_LAW_SYN,SYN-03,1,1
4918,IPC_SYN,SYN-01,1,1
4919,SPECIAL_LAW_SYN,SYN-03,1,1
4920,IPC_SYN,SYN-01,1,1
4921,IPC_SYN,SYN-01,1,1
4922,IPC_SYN,SYN-01,1,1
4923,IT_ACT_SYN,SYN-02,1,1
4924,IPC_SYN,SYN-01,1,1
4925,IPC_SYN,SYN-01,1,1
4926,IPC_SYN,SYN-01,1,1
4927,IPC_SYN,SYN-01,1,1
4928,SPECIAL_LAW_SYN,SYN-03,1,1
4929,IPC_SYN,SYN-01,1,1
4930,IPC_SYN,SYN-01,1,1
4931,IPC_SYN,SYN-01,1,1
4932,IPC_SYN,SYN-01,1,1
4933,SPECIAL_LAW_SYN,SYN-03,1,1
4934,IPC_SYN,SYN-01,1,1
4935,SPECIAL_LAW_SYN,SYN-03,1,1
4936,SPECIAL_LAW_SYN,SYN-03,1,1
4937,SPECIAL_LAW_SYN,SYN-03,1,1
4938,IT_ACT_SYN,SYN-02,1,1
4939,IPC_SYN,SYN-01,1,1
4940,IPC_SYN,SYN-01,1,1
4941,IPC_SYN,SYN-01,1,1
4942,IPC_SYN,SYN-01,1,1
4943,IPC_SYN,SYN-01,1,1
4944,IPC_SYN,SYN-01,1,1
4945,IT_ACT_SYN,SYN-02,1,1
4946,IPC_SYN,SYN-01,1,1
4947,IPC_SYN,SYN-01,1,1
4948,IPC_SYN,SYN-01,1,1
4949,SPECIAL_LAW_SYN,SYN-03,1,1
4950,IPC_SYN,SYN-01,1,1
4951,SPECIAL_LAW_SYN,SYN-03,1,1
4952,SPECIAL_LAW_SYN,SYN-03,1,1
4953,SPECIAL_LAW_SYN,SYN-03,1,1
4954,IPC_SYN,SYN-01,1,1
4955,IPC_SYN,SYN-01,1,1
4956,IPC_SYN,SYN-01,1,1
4957,IPC_SYN,SYN-01,1,1
4958,SPECIAL_LAW_SYN,SYN-03,1,1
4959,IPC_SYN,SYN-01,1,1
4960,SPECIAL_LAW_SYN,SYN-03,1,1
4961,IPC_SYN,SYN-01,1,1
4962,IPC_SYN,SYN-01,1,1
4963,IT_ACT_SYN,SYN-02,1,1
4964,IPC_SYN,SYN-01,1,1
4965,IPC_SYN,SYN-01,1,1
4966,IPC_SYN,SYN-01,1,1
4967,SPECIAL_LAW_SYN,SYN-03,1,1
4968,IPC_SYN,SYN-01,1,1
4969,SPECIAL_LAW_SYN,SYN-03,1,1
4970,SPECIAL_LAW_SYN,SYN-03,1,1
4971,SPECIAL_LAW_SYN,SYN-03,1,1
4972,IPC_SYN,SYN-01,1,1
4973,IPC_SYN,SYN-01,1,1
4974,IPC_SYN,SYN-01,1,1
4975,SPECIAL_LAW_SYN,SYN-03,1,1
4976,SPECIAL_LAW_SYN,SYN-03,1,1
4977,IPC_SYN,SYN-01,1,1
4978,IPC_SYN,SYN-01,1,1
4979,SPECIAL_LAW_SYN,SYN-03,1,1
4980,IPC_SYN,SYN-01,1,1
4981,IPC_SYN,SYN-01,1,1
4982,SPECIAL_LAW_SYN,SYN-03,1,1
4983,IPC_SYN,SYN-01,1,1
4984,IPC_SYN,SYN-01,1,1
4985,IPC_SYN,SYN-01,1,1
4986,IPC_SYN,SYN-01,1,1
4987,SPECIAL_LAW_SYN,SYN-03,1,1
4988,IPC_SYN,SYN-01,1,1
4989,IT_ACT_SYN,SYN-02,1,1
4990,IPC_SYN,SYN-01,1,1
4991,IPC_SYN,SYN-01,1,1
4992,IPC_SYN,SYN-01,1,1
4993,IPC_SYN,SYN-01,1,1
4994,SPECIAL_LAW_SYN,SYN-03,1,1
4995,SPECIAL_LAW_SYN,SYN-03,1,1
4996,IT_ACT_SYN,SYN-02,1,1
4997,IPC_SYN,SYN-01,1,1
4998,IPC_SYN,SYN-01,1,1
4999,IPC_SYN,SYN-01,1,1
5000,IPC_SYN,SYN-01,1,1
5001,SPECIAL_LAW_SYN,SYN-03,1,1
5002,IPC_SYN,SYN-01,1,1
5003,IPC_SYN,SYN-01,1,1
5004,SPECIAL_LAW_SYN,SYN-03,1,1
5005,SPECIAL_LAW_SYN,SYN-03,1,1
5006,SPECIAL_LAW_SYN,SYN-03,1,1
5007,IPC_SYN,SYN-01,1,1
5008,IPC_SYN,SYN-01,1,1
5009,IPC_SYN,SYN-01,1,1
5010,SPECIAL_LAW_SYN,SYN-03,1,1
5011,IPC_SYN,SYN-01,1,1
5012,IPC_SYN,SYN-01,1,1
5013,IPC_SYN,SYN-01,1,1
5014,IPC_SYN,SYN-01,1,1
5015,IPC_SYN,SYN-01,1,1
5016,IPC_SYN,SYN-01,1,1
5017,IT_ACT_SYN,SYN-02,1,1
5018,IT_ACT_SYN,SYN-02,1,1
5019,SPECIAL_LAW_SYN,SYN-03,1,1
5020,SPECIAL_LAW_SYN,SYN-03,1,1
5021,IPC_SYN,SYN-01,1,1
5022,IPC_SYN,SYN-01,1,1
5023,IPC_SYN,SYN-01,1,1
5024,IPC_SYN,SYN-01,1,1
5025,SPECIAL_LAW_SYN,SYN-03,1,1
5026,IPC_SYN,SYN-01,1,1
5027,IPC_SYN,SYN-01,1,1
5028,IPC_SYN,SYN-01,1,1
5029,IPC_SYN,SYN-01,1,1
5030,SPECIAL_LAW_SYN,SYN-03,1,1
5031,IPC_SYN,SYN-01,1,1
5032,IPC_SYN,SYN-01,1,1
5033,SPECIAL_LAW_SYN,SYN-03,1,1
5034,IPC_SYN,SYN-01,1,1
5035,IPC_SYN,SYN-01,1,1
5036,SPECIAL_LAW_SYN,SYN-03,1,1
5037,IPC_SYN,SYN-01,1,1
5038,IPC_SYN,SYN-01,1,1
5039,IPC_SYN,SYN-01,1,1
5040,IPC_SYN,SYN-01,1,1
5041,IPC_SYN,SYN-01,1,1
5042,IPC_SYN,SYN-01,1,1
5043,SPECIAL_LAW_SYN,SYN-03,1,1
5044,IPC_SYN,SYN-01,1,1
5045,IPC_SYN,SYN-01,1,1
5046,IPC_SYN,SYN-01,1,1
5047,IPC_SYN,SYN-01,1,1
5048,SPECIAL_LAW_SYN,SYN-03,1,1
5049,IPC_SYN,SYN-01,1,1
5050,SPECIAL_LAW_SYN,SYN-03,1,1
5051,IPC_SYN,SYN-01,1,1
5052,IPC_SYN,SYN-01,1,1
5053,IPC_SYN,SYN-01,1,1
5054,IPC_SYN,SYN-01,1,1
5055,IPC_SYN,SYN-01,1,1
5056,SPECIAL_LAW_SYN,SYN-03,1,1
5057,IPC_SYN,SYN-01,1,1
5058,SPECIAL_LAW_SYN,SYN-03,1,1
5059,IPC_SYN,SYN-01,1,1
5060,SPECIAL_LAW_SYN,SYN-03,1,1
5061,IPC_SYN,SYN-01,1,1
5062,SPECIAL_LAW_SYN,SYN-03,1,1
5063,IPC_SYN,SYN-01,1,1
5064,IPC_SYN,SYN-01,1,1
5065,IT_ACT_SYN,SYN-02,1,1
5066,IPC_SYN,SYN-01,1,1
5067,IPC_SYN,SYN-01,1,1
5068,SPECIAL_LAW_SYN,SYN-03,1,1
5069,IPC_SYN,SYN-01,1,1
5070,SPECIAL_LAW_SYN,SYN-03,1,1
5071,IPC_SYN,SYN-01,1,1
5072,SPECIAL_LAW_SYN,SYN-03,1,1
5073,IPC_SYN,SYN-01,1,1
5074,SPECIAL_LAW_SYN,SYN-03,1,1
5075,IPC_SYN,SYN-01,1,1
5076,IT_ACT_SYN,SYN-02,1,1
5077,SPECIAL_LAW_SYN,SYN-03,1,1
5078,IT_ACT_SYN,SYN-02,1,1
5079,IPC_SYN,SYN-01,1,1
5080,IPC_SYN,SYN-01,1,1
5081,SPECIAL_LAW_SYN,SYN-03,1,1
5082,SPECIAL_LAW_SYN,SYN-03,1,1
5083,IT_ACT_SYN,SYN-02,1,1
5084,IPC_SYN,SYN-01,1,1
5085,IPC_SYN,SYN-01,1,1
5086,SPECIAL_LAW_SYN,SYN-03,1,1
5087,IPC_SYN,SYN-01,1,1
5088,IPC_SYN,SYN-01,1,1
5089,SPECIAL_LAW_SYN,SYN-03,1,1
5090,IPC_SYN,SYN-01,1,1
5091,IT_ACT_SYN,SYN-02,1,1
5092,IPC_SYN,SYN-01,1,1
5093,IPC_SYN,SYN-01,1,1
5094,IT_ACT_SYN,SYN-02,1,1
5095,IPC_SYN,SYN-01,1,1
5096,SPECIAL_LAW_SYN,SYN-03,1,1
5097,SPECIAL_LAW_SYN,SYN-03,1,1
5098,SPECIAL_LAW_SYN,SYN-03,1,1
5099,IPC_SYN,SYN-01,1,1
5100,IPC_SYN,SYN-01,1,1
5101,SPECIAL_LAW_SYN,SYN-03,1,1
5102,SPECIAL_LAW_SYN,SYN-03,1,1
5103,SPECIAL_LAW_SYN,SYN-03,1,1
5104,SPECIAL_LAW_SYN,SYN-03,1,1
5105,IPC_SYN,SYN-01,1,1
5106,IPC_SYN,SYN-01,1,1
5107,IPC_SYN,SYN-01,1,1
5108,IPC_SYN,SYN-01,1,1
5109,IPC_SYN,SYN-01,1,1
5110,IPC_SYN,SYN-01,1,1
5111,SPECIAL_LAW_SYN,SYN-03,1,1
5112,IPC_SYN,SYN-01,1,1
5113,SPECIAL_LAW_SYN,SYN-03,1,1
5114,IT_ACT_SYN,SYN-02,1,1
5115,IPC_SYN,SYN-01,1,1
5116,IPC_SYN,SYN-01,1,1
5117,IPC_SYN,SYN-01,1,1
5118,IPC_SYN,SYN-01,1,1
5119,IPC_SYN,SYN-01,1,1
5120,SPECIAL_LAW_SYN,SYN-03,1,1
5121,IPC_SYN,SYN-01,1,1
5122,IPC_SYN,SYN-01,1,1
5123,IPC_SYN,SYN-01,1,1
5124,SPECIAL_LAW_SYN,SYN-03,1,1
5125,IPC_SYN,SYN-01,1,1
5126,IPC_SYN,SYN-01,1,1
5127,IPC_SYN,SYN-01,1,1
5128,IPC_SYN,SYN-01,1,1
5129,SPECIAL_LAW_SYN,SYN-03,1,1
5130,SPECIAL_LAW_SYN,SYN-03,1,1
5131,SPECIAL_LAW_SYN,SYN-03,1,1
5132,IPC_SYN,SYN-01,1,1
5133,SPECIAL_LAW_SYN,SYN-03,1,1
5134,IPC_SYN,SYN-01,1,1
5135,IPC_SYN,SYN-01,1,1
5136,IPC_SYN,SYN-01,1,1
5137,IT_ACT_SYN,SYN-02,1,1
5138,SPECIAL_LAW_SYN,SYN-03,1,1
5139,IPC_SYN,SYN-01,1,1
5140,IPC_SYN,SYN-01,1,1
5141,IPC_SYN,SYN-01,1,1
5142,SPECIAL_LAW_SYN,SYN-03,1,1
5143,SPECIAL_LAW_SYN,SYN-03,1,1
5144,IPC_SYN,SYN-01,1,1
5145,IPC_SYN,SYN-01,1,1
5146,SPECIAL_LAW_SYN,SYN-03,1,1
5147,IT_ACT_SYN,SYN-02,1,1
5148,IPC_SYN,SYN-01,1,1
5149,IPC_SYN,SYN-01,1,1
5150,IT_ACT_SYN,SYN-02,1,1
5151,IPC_SYN,SYN-01,1,1
5152,SPECIAL_LAW_SYN,SYN-03,1,1
5153,IPC_SYN,SYN-01,1,1
5154,IPC_SYN,SYN-01,1,1
5155,IPC_SYN,SYN-01,1,1
5156,SPECIAL_LAW_SYN,SYN-03,1,1
5157,SPECIAL_LAW_SYN,SYN-03,1,1
5158,IPC_SYN,SYN-01,1,1
5159,IT_ACT_SYN,SYN-02,1,1
5160,SPECIAL_LAW_SYN,SYN-03,1,1
5161,SPECIAL_LAW_SYN,SYN-03,1,1
5162,IPC_SYN,SYN-01,1,1
5163,IPC_SYN,SYN-01,1,1
5164,SPECIAL_LAW_SYN,SYN-03,1,1
5165,IPC_SYN,SYN-01,1,1
5166,SPECIAL_LAW_SYN,SYN-03,1,1
5167,SPECIAL_LAW_SYN,SYN-03,1,1
5168,IT_ACT_SYN,SYN-02,1,1
5169,IPC_SYN,SYN-01,1,1
5170,SPECIAL_LAW_SYN,SYN-03,1,1
5171,IPC_SYN,SYN-01,1,1
5172,SPECIAL_LAW_SYN,SYN-03,1,1
5173,IPC_SYN,SYN-01,1,1
5174,IPC_SYN,SYN-01,1,1
5175,SPECIAL_LAW_SYN,SYN-03,1,1
5176,IPC_SYN,SYN-01,1,1
5177,IPC_SYN,SYN-01,1,1
5178,IT_ACT_SYN,SYN-02,1,1
5179,IPC_SYN,SYN-01,1,1
5180,IPC_SYN,SYN-01,1,1
5181,IPC_SYN,SYN-01,1,1
5182,IPC_SYN,SYN-01,1,1
5183,IPC_SYN,SYN-01,1,1
5184,IPC_SYN,SYN-01,1,1
5185,IPC_SYN,SYN-01,1,1
5186,SPECIAL_LAW_SYN,SYN-03,1,1
5187,SPECIAL_LAW_SYN,SYN-03,1,1
5188,SPECIAL_LAW_SYN,SYN-03,1,1
5189,SPECIAL_LAW_SYN,SYN-03,1,1
5190,IT_ACT_SYN,SYN-02,1,1
5191,IPC_SYN,SYN-01,1,1
5192,IT_ACT_SYN,SYN-02,1,1
5193,IPC_SYN,SYN-01,1,1
5194,IPC_SYN,SYN-01,1,1
5195,IPC_SYN,SYN-01,1,1
5196,SPECIAL_LAW_SYN,SYN-03,1,1
5197,IPC_SYN,SYN-01,1,1
